Device_ID,Temperature,Humidity,Battery_Level,Anomaly
DHT11_D,0.9018469693835458,0.28223882946410056,0.3941627377753462,0
DHT11_D,-1.3215829963774546,-0.42184534908299415,-0.8845626417346064,0
DHT11_C,0.29086752800087096,0.08851455529433094,0.033550234430001824,0
DHT11_A,-0.11893376305364256,-0.007128851441756955,1.0679800438785854,0
DHT11_B,-0.27143129468247074,-0.11249360215190556,-1.1438818541613693,0
DHT11_D,-0.12531188275504815,-0.011216196329318452,0.987360278172231,0
DHT11_C,0.5791894478979178,0.17987967166184912,0.20172893360520266,0
DHT11_A,0.38427920017183803,0.0754069179247608,-1.5014700695295173,1
DHT11_D,0.010334075390256547,-2.6231847238571065e-05,-0.11682574155712114,0
DHT11_B,-0.8240413070532284,-0.2250917492741495,0.8604804129298818,0
DHT11_A,0.043569411934500535,0.010312551521430154,-0.10462333481596145,1
DHT11_D,0.03392386137051884,0.007078368408260578,-0.1168611372250414,0
DHT11_A,-0.39184855609281677,-0.12744904648333402,-0.3505583069514069,0
DHT11_B,0.3381405663978639,0.10838333307247944,0.2430676362485032,1
DHT11_C,-1.4936661509437672,-0.47638303543420996,-0.9851989025085808,0
DHT11_C,-0.05553742487837737,0.01705455005303605,1.257328304857868,1
DHT11_C,-0.09282272524183979,-0.032765344446603666,-0.17886522088160312,0
DHT11_A,0.3148168981559149,0.08111093216775292,-0.5104777904352535,1
DHT11_C,-0.894270927178062,-0.300608661235483,-1.162774853700747,0
DHT11_A,0.2897660974700362,0.08859369105354653,0.0488429916159539,0
DHT11_D,-0.7164686473658026,-0.259717018807159,-1.6341257286426674,0
DHT11_B,0.1736857194488402,0.05057221116779017,-0.06491473053791308,0
DHT11_C,-0.6672104064841762,-0.21471278640269315,-0.5113815231638392,0
DHT11_B,0.30296426353898925,0.0924740071796521,0.045301970210344544,0
DHT11_D,-0.3713118193337752,-0.12114537875766168,-0.3461765024028676,0
DHT11_C,0.4326706672743973,0.08649571892184653,-1.631260570842061,1
DHT11_B,0.6050322529393191,0.16139079823042418,-0.7760919413445857,1
DHT11_D,-0.45922487218521146,-0.14878068392761534,-0.3891534252557472,0
DHT11_C,0.41270331371181906,0.12875962908050695,0.1655442184895688,0
DHT11_B,0.5345227040233111,0.10990228766883595,-1.9019291886063976,1
DHT11_A,-0.33299409006128333,-0.09906450724553974,0.04606265043359781,0
DHT11_D,-0.74990235211482,-0.21901578889831808,0.2554834430558668,0
DHT11_A,-0.7263125430636033,-0.2334999747790298,-0.5480354355922719,0
DHT11_C,-1.477587599061703,-0.4714126942099193,-0.9804621554861133,0
DHT11_D,0.9838824100320522,0.308602326810981,0.45569657608519704,0
DHT11_D,0.07074010857852692,0.018445572188809472,-0.10652692837552974,0
DHT11_A,-0.17427209442566413,-0.042896932345987064,0.3571438531254379,0
DHT11_A,-0.5785864269755148,-0.1524971286280867,0.8106240041293062,0
DHT11_C,-0.12047253733607016,-0.028770567971987366,0.279777201509626,0
DHT11_C,-0.04270149516460314,-0.01703238674349241,-0.15520265684760665,0
DHT11_C,0.23206327851106753,0.03956016934218749,-1.129194396922142,0
DHT11_C,-0.4913031250655781,-0.16554006054668097,-0.6532864358169743,0
DHT11_D,-1.8950000733487524,-0.6035585523228363,-1.219242030310203,0
DHT11_D,-0.2373982977222707,-0.030614748734724213,1.521929528665455,0
DHT11_C,1.075885891018548,0.3375353161837644,0.5011147470974842,0
DHT11_A,0.3670328615067397,0.11287002043969487,0.08615633456216348,0
DHT11_B,-0.23877606095316745,-0.03427146048229149,1.4012807445290898,0
DHT11_B,0.04081933445626218,0.009494949441899542,-0.10422297983015799,0
DHT11_D,0.04974122292132871,0.012297884133257064,-0.09992265190787125,0
DHT11_C,0.505788724828593,0.12851126013563632,-0.8872272007727608,0
DHT11_A,0.18795748907206666,0.06499537713558332,0.3118884600004473,1
DHT11_B,-0.2973231060638105,-0.09750886134187238,-0.29592707095142584,0
DHT11_D,-0.11080751593318955,-0.03833105714774489,-0.1843905153853304,0
DHT11_D,0.6516703729083504,0.1505643424954189,-1.7018603456676258,0
DHT11_D,0.8510803549922572,0.26628072017264093,0.3693556049250119,0
DHT11_A,-0.0894392975245718,-0.008855602401011258,0.6730687689382786,0
DHT11_B,0.39271223809895167,0.12095378236267694,0.0991377905871429,0
DHT11_D,-0.8303086709984138,-0.25627850978040667,-0.22995670743195246,0
DHT11_D,-0.7417081564302479,-0.2043521035835359,0.7093704235198299,0
DHT11_B,-0.9749267732804012,-0.3120816553379156,-0.685585462079038,0
DHT11_C,0.22383564241942513,0.09081042902468987,0.870453617886378,1
DHT11_B,-0.5445669333088874,-0.17593286905631916,-0.44297169955177507,0
DHT11_D,-1.34534519128266,-0.42955847018555743,-0.9052421646946338,0
DHT11_A,-0.5887542408585626,-0.16953828384719996,0.2903783673854107,0
DHT11_B,0.706309285806793,0.20962606215763455,-0.1162495910783653,1
DHT11_B,-0.32952601329720405,-0.10782521423334969,-0.31886864783522906,0
DHT11_C,0.8237502964385626,0.25732679912476875,0.3424937565426012,0
DHT11_A,0.6093138560482321,0.2070785106973383,0.8762973269231022,1
DHT11_C,0.5207530046766417,0.14980499163701205,-0.2624812567157461,1
DHT11_B,0.36414425082390584,0.11183889264487024,0.08016278789735576,0
DHT11_D,0.1432139731465444,0.06298678307290229,0.7387275360427112,1
DHT11_C,-0.28255571198709684,-0.09598821627003833,-0.40488115607734504,0
DHT11_A,-0.4239425602857231,-0.13763037575246143,-0.369695476242063,0
DHT11_D,0.29818454513699794,0.06674644825261009,-0.8586338138491314,0
DHT11_A,0.07677016690012356,-0.023881243631589343,-1.7494298090946405,0
DHT11_D,0.45602838293328335,0.14106710108368775,0.13790626226138764,0
DHT11_D,0.0852298665349846,0.03088704165653379,0.1940784926873767,0
DHT11_A,-1.0541734818235495,-0.33727412104760446,-0.7347991837238463,0
DHT11_D,-0.34809566772597833,-0.11358536505814179,-0.32507389095706607,0
DHT11_A,0.0862718572883382,-0.016803919944035576,-1.5925467289427822,0
DHT11_A,-0.08027613356465524,-0.03880842106338641,-0.5444268651739725,0
DHT11_B,1.0814498415201053,0.3391086821806455,0.49729739229324427,0
DHT11_D,0.438945858212284,0.09692189581064047,-1.3135706927225475,0
DHT11_A,0.3837488683208707,0.08749031203573927,-1.0458096577997718,1
DHT11_C,-0.9909783164363903,-0.27169780513955816,0.9973500430601725,0
DHT11_C,-2.0758183333640563,-0.6606950170983913,-1.318674327170085,0
DHT11_B,-0.08885505562093235,-0.0315719607252387,-0.17892961230074428,0
DHT11_B,-1.311357972027654,-0.36748900833038245,1.0238240115729837,0
DHT11_A,-0.05942216986726545,-0.032348551550297026,-0.5377878531424902,0
DHT11_D,0.6118822060090856,0.10946278052579021,-2.7855200736943195,0
DHT11_D,-0.8361701465556055,-0.26839235345746726,-0.6150954539943478,0
DHT11_C,0.059864483128407975,0.015646702496605415,-0.08877373010552614,0
DHT11_A,0.21461659092725088,0.05893527803139332,-0.21251406355868624,0
DHT11_D,0.35790271627668196,0.08884949618876355,-0.7054775164094378,1
DHT11_B,0.6771528096473023,0.21105652942369882,0.26384570313862205,0
DHT11_D,1.009049235926859,0.3161505647766938,0.4544930203212543,0
DHT11_B,-1.0398838535372767,-0.332632999574732,-0.7222606048624141,0
DHT11_D,-0.9383437131796553,-0.23216625293218968,1.8785636377008303,0
DHT11_C,1.1713939456575222,0.3676693873307777,0.5519465359886622,0
DHT11_B,-0.6152806504255317,-0.17217005588027506,0.4898026016990155,0
DHT11_C,-0.8462931005157517,-0.2056362010124787,1.834021830807961,0
DHT11_C,-0.26076285191603144,-0.0857364235396901,-0.26764122361959686,0
DHT11_B,0.17348020058905256,0.07720176664671236,0.9284778836706922,0
DHT11_A,-0.4263613026731567,-0.10490570666621575,0.875353948986469,0
DHT11_B,-0.10780223479122131,-0.0168597700066138,0.5810291746911496,0
DHT11_A,-0.897868990247209,-0.24665339363501007,0.8856476002094897,0
DHT11_B,-0.08648045344554467,-0.031195568337136145,-0.19154150109002416,0
DHT11_D,-0.8314170119352251,-0.22900024072091676,0.7977005078338018,0
DHT11_B,-0.3750728786026007,-0.12110944716978421,-0.30267611316697646,0
DHT11_A,-0.9353834760514446,-0.24999976081366837,1.1816573914203674,0
DHT11_C,-1.0687663257957687,-0.34184207445771275,-0.7412154424963551,0
DHT11_B,-0.035379224031560186,-0.013939478092914924,-0.12217778636107424,0
DHT11_A,0.45210803458548604,0.15421699144367754,0.6712626765347923,1
DHT11_C,0.6549322946267138,0.1774902141975725,-0.7363110556221522,1
DHT11_A,0.1698851611171554,0.050475440139073305,-0.025910415193177716,0
DHT11_D,-0.9274897574329555,-0.2971172812754213,-0.6604365489605051,0
DHT11_C,-1.0533513120988722,-0.33686650361394754,-0.7288455114484651,0
DHT11_B,-0.2929249134393049,-0.09313693885258495,-0.18252016553434847,0
DHT11_C,-0.40333430276531923,-0.07405757007440364,1.7653055256540835,0
DHT11_B,-0.6917182159481083,-0.2573582465485433,-1.8238008814701805,0
DHT11_B,-0.6875808040246516,-0.22153229847392175,-0.5368265607844214,0
DHT11_D,-1.6024283911817798,-0.5108311395778733,-1.0480035762207731,0
DHT11_C,0.1419604443298873,0.02751549028681334,-0.5673769360366825,0
DHT11_B,-2.8028281577461147,-0.890723806592888,-1.7297036850409797,0
DHT11_C,0.700672838366778,0.21970964304771134,0.32222429762051424,0
DHT11_A,0.5997801677485375,0.12516401745224753,-2.065488331581513,1
DHT11_B,-0.8668539882719655,-0.27794280061425225,-0.6265612242447005,0
DHT11_A,-0.8852409689000147,-0.21445075869791302,1.9425874279462456,0
DHT11_A,0.315210958914749,0.09610215973661475,0.043042419063386295,0
DHT11_A,0.5053605157100142,0.10987871231607786,-1.575885863360434,1
DHT11_B,-0.3487412674847477,-0.058192650589018464,1.7437485226653295,0
DHT11_B,-0.7053648586747405,-0.20872835093811157,0.1390728289015977,0
DHT11_B,-0.9730909024416667,-0.25577846507139507,1.3893043345419795,0
DHT11_C,-0.7063449642088941,-0.211161726393411,0.05949579444185535,0
DHT11_C,-0.46810223579725196,-0.11461629219428726,0.9818829867077401,0
DHT11_D,-0.2532264664154709,-0.11548242481703408,-1.4592027169063615,0
DHT11_D,0.07289901817888939,0.01975745678984718,-0.08190401703805153,0
DHT11_D,-0.79086410350594,-0.2539242448597746,-0.5845272333173852,0
DHT11_D,-0.2602910684001614,-0.08575515548593753,-0.2736272793255443,0
DHT11_D,0.14446188864102688,0.028746904241243702,-0.5495889128477529,0
DHT11_A,-0.551328510887641,-0.17821563803634324,-0.4521307174163202,0
DHT11_B,-0.5873280231349729,-0.16494824627038848,0.4452201211312449,0
DHT11_C,-1.0407723351914964,-0.33272085833827925,-0.7155702352639193,0
DHT11_D,-0.1410180184111461,-0.03179917152802471,0.3973835160923875,0
DHT11_D,-0.49919091445678776,-0.12403709268113071,0.9797807540939942,0
DHT11_C,0.7535005053075046,0.1742595524329975,-1.9615408682413868,0
DHT11_C,-0.30129896142667717,-0.09995940575849181,-0.342559442024779,0
DHT11_D,0.21385094210022754,0.07598072437451135,0.4304601243495003,1
DHT11_A,-0.26962074374066314,-0.11062041106658896,-1.0944632005322852,0
DHT11_A,-1.7166805214611525,-0.5469500392014301,-1.1114472383298408,0
DHT11_B,0.07772243766761633,0.007164439895172439,-0.6046587447325764,0
DHT11_B,-1.1424563741851819,-0.3651308294023605,-0.781870145162181,0
DHT11_D,-0.3193746798004458,-0.10449313247821809,-0.30865733646557864,1
DHT11_A,-0.21981166021369064,-0.03213639730245679,1.2681435787488202,1
DHT11_C,0.41936527563711506,0.12403070555124056,-0.08513853179866152,1
DHT11_D,-0.401770568355556,-0.13045053517936822,-0.3510365219080993,0
DHT11_C,-0.8700549229065653,-0.23193456058232,1.1216398012556663,0
DHT11_D,0.01066732408392912,-0.0070625421814062735,-0.38243632309188397,1
DHT11_A,-0.5044872956252751,-0.16351355904523485,-0.43006462017356284,0
DHT11_D,-0.5339050734624384,-0.17253133417493313,-0.4358987293521306,0
DHT11_B,-0.3445632848782275,-0.09067194299306064,0.4881095896548704,0
DHT11_B,-0.5789346510981809,-0.13686839281851604,1.3961920872169236,0
DHT11_B,0.2752058676006193,0.0836681455488322,0.028752388190677713,0
DHT11_D,-0.3621272340083857,-0.07320158516421453,1.3352141832180076,0
DHT11_C,0.7731452125286287,0.24135403748013687,0.3153304714309835,0
DHT11_B,-0.3028184275847538,-0.09967915665799601,-0.3150953648762615,1
DHT11_C,-0.25448367338972894,-0.08388054303640252,-0.268962076563753,0
DHT11_D,-0.16082948557987486,-0.028069025589273634,0.7583057832059001,1
DHT11_B,0.28165314453263085,0.05738764471403867,-1.021622050719262,0
DHT11_A,-0.11247499115559495,-0.03891330643991442,-0.18736732946736975,0
DHT11_D,-0.20461124416422283,-0.07792531240550184,-0.6064140715198336,0
DHT11_C,0.15200366229079848,0.0021522973505467904,-1.623923412957581,0
DHT11_D,-0.09839668318326658,-0.0002563900492890012,1.0935271481722222,0
DHT11_B,0.8820422144020152,0.256480835165751,-0.34246861990508376,0
DHT11_B,-1.0089394808880392,-0.3128678893664888,-0.33355005795508835,0
DHT11_C,-0.8685015506667015,-0.2786927663677771,-0.6360032771524007,0
DHT11_B,-0.49187022647580636,-0.08606783070450573,2.3108382143181916,0
DHT11_D,-0.05886469854374701,-0.011021426555076794,0.2497074718167917,0
DHT11_C,-1.55059830078298,-0.4941871611541975,-1.009592053094936,0
DHT11_B,-1.501564269737523,-0.4786814372592994,-0.982198619071287,0
DHT11_A,0.283396044160468,0.08641725710649462,0.039252354137331136,0
DHT11_C,0.5911646792312995,0.18381924246789966,0.2141028576313952,0
DHT11_A,1.3451579005367302,0.4222279351569152,0.6345167127349016,0
DHT11_D,0.017112355340425933,0.0019914923427957875,-0.11771830060082564,0
DHT11_A,0.6519311932239885,0.20543828889526902,0.3374933943645891,1
DHT11_D,0.16541302498249816,0.041495013976947034,-0.31000591728509647,0
DHT11_C,-0.3908701549150536,-0.13258576370681094,-0.5527029935766863,0
DHT11_D,-0.5624131754380413,-0.1813178792291559,-0.44332486544900573,0
DHT11_C,0.8740420096316919,0.27319063316088565,0.36911603665473863,0
DHT11_D,-0.06982994609171445,-0.025785908313612917,-0.1768662224419869,0
DHT11_B,-0.9389530888984856,-0.3007997537437464,-0.668980503838579,0
DHT11_A,-0.1298145809837634,-0.044607601422649905,-0.2049111311089489,0
DHT11_D,-0.33470088379205487,-0.08193623837670579,0.7026699369961361,0
DHT11_D,-0.683309051101954,-0.18864149252053714,0.6394027370314542,0
DHT11_C,0.44109146579552716,0.16148789152886334,1.0653687689794706,1
DHT11_B,0.39396560346330495,0.12134001096813873,0.09946153198217245,0
DHT11_A,0.03436038799366253,0.008216849894490074,-0.07938321889429795,1
DHT11_A,-1.02139415662441,-0.2874657301158129,0.7514801370500916,0
DHT11_B,0.0022312133295085967,-0.04592970799227111,-1.7344072547043081,0
DHT11_C,-0.35319511863381375,-0.08629962216469059,0.7476035515616284,0
DHT11_B,0.12747530029731105,0.06921479187792842,1.1469565266461526,1
DHT11_C,0.17474563500277784,0.05179985389753096,-0.031106902518947266,0
DHT11_C,-0.24521520892645376,-0.08074177729702546,-0.2560481833704194,0
DHT11_D,0.3523745844142609,0.10803939412805165,0.07069754930861799,0
DHT11_A,-1.1536357431130004,-0.3688450273978922,-0.7947781914976995,0
DHT11_D,-1.2720722440593966,-0.406174273703006,-0.856359470731866,0
DHT11_C,-0.5818269470315847,-0.15606182005494626,0.714282306919902,0
DHT11_A,-0.4996155299089764,-0.16170020035241936,-0.41719032736175393,0
DHT11_B,-0.1189415664394515,-0.06782194212033997,-1.1907848219952288,0
DHT11_D,-0.3648464006332078,-0.09499872908123304,0.5544594122156403,1
DHT11_A,0.3895658865931505,0.13825272654395945,0.7782352712308067,1
DHT11_C,0.18106035784864521,0.07446022465221849,0.7414673759986379,1
DHT11_D,1.4404287211705715,0.4526720305353119,0.6995463612568189,0
DHT11_A,-1.0289152055308868,-0.32940342208128376,-0.7250267072290582,0
DHT11_D,-0.27211426342371947,-0.06612322327545615,0.5895696303066356,0
DHT11_D,1.5181456483876106,0.47753368023983694,0.7535974090531576,0
DHT11_D,-0.10530911116020289,-0.036688193019162575,-0.18488651921329108,0
DHT11_B,0.015526113732860725,0.037944129021660326,1.2381356999167805,0
DHT11_A,-1.301104954296947,-0.4152315426427791,-0.8679802198348063,0
DHT11_B,0.3762670422773972,0.11571909422412334,0.0886729178735775,0
DHT11_D,-0.1658566876531079,-0.04434819837364276,0.20879083693667,0
DHT11_C,-0.1436605843138693,-0.028728613348908482,0.541286688241363,0
DHT11_C,0.6542858739548532,0.16671283282667623,-1.1301728776125972,0
DHT11_B,-1.443055600121171,-0.46032076803760874,-0.9547657128471883,0
DHT11_D,-0.422098794395411,-0.11561972197651987,0.42881924426223506,0
DHT11_C,-0.7356908282044493,-0.16545187982712636,2.0896872914441635,0
DHT11_C,-0.535308911641326,-0.16530748047026453,-0.15130645888173683,0
DHT11_C,-0.17607547889035752,-0.023140453867820442,1.1126496683665894,0
DHT11_D,0.2549751049380464,0.07085347112587166,-0.22138368706837736,1
DHT11_B,0.47912115131980126,0.16597335831177285,0.8059779415379642,1
DHT11_A,-1.0776138426307962,-0.34484894408286915,-0.7539394812928447,0
DHT11_B,-0.8826039936864911,-0.26252743961769537,0.12372618588764109,0
DHT11_D,-0.08909268701909051,0.015437988803257195,1.5733327450074766,0
DHT11_D,-0.6080184246238207,-0.13899086741976896,1.6432403155233557,0
DHT11_A,0.03955234498039778,0.030681740880143922,0.6985024588729152,0
DHT11_C,-2.797433665111454,-0.8889836319751494,-1.7254131241130821,0
DHT11_A,0.19072144780868644,0.02024439022452153,-1.384621908628191,0
DHT11_C,0.836023783235794,0.20576216688874163,-1.7142101925483437,0
DHT11_D,-0.3117752030792979,-0.10193750534336049,-0.29873639944254243,0
DHT11_D,-0.7525943476901928,-0.24177093989048834,-0.5612306698066485,0
DHT11_A,-0.5450418536865623,-0.1762605816570032,-0.4498443195370343,0
DHT11_C,-0.8490789746974365,-0.24188595829773846,0.5161230176190246,0
DHT11_B,0.10250947128187118,0.0561468954596347,0.9404782733073145,1
DHT11_B,-2.061397269670435,-0.6562895213974437,-1.3163786263566108,0
DHT11_B,-0.24259846692907217,-0.08046992707081745,-0.27526537467661366,0
DHT11_B,-0.9849063839316281,-0.3151179339376189,-0.6867127715807511,0
DHT11_A,-0.38497940841559514,-0.12538959706192884,-0.3509166187381402,0
DHT11_D,-0.25767599450354056,-0.08299469694120168,-0.20020569342525968,0
DHT11_C,-1.052488997321136,-0.33680003876790887,-0.736038769722249,0
DHT11_C,-0.6118430320192884,-0.19707466057937617,-0.475624684824039,0
DHT11_A,0.5555983001877944,0.1589555094239224,-0.3125516023990877,0
DHT11_D,-0.736132514548676,-0.16188239558793738,2.2274864920341444,0
DHT11_A,0.6358605680241356,0.19785964301601527,0.23559289604535533,0
DHT11_B,-0.3091432381070946,-0.03507022212205156,2.1603992278504527,1
DHT11_A,1.5246989123895636,0.4792316354515755,0.7433263359995315,0
DHT11_D,-0.7488595172954724,-0.19214467768525895,1.2438716019651477,0
DHT11_A,0.2632294933541846,0.06333078534500353,-0.5938954070450615,1
DHT11_B,0.7595405433853939,0.23719725341655623,0.3131390896578639,0
DHT11_B,-0.3985964080962585,-0.1029863807195839,0.6355302148193293,0
DHT11_C,-0.29399037065954,-0.09655631029788653,-0.2978367941009543,0
DHT11_B,-0.4341855218952287,-0.14080647508995997,-0.37307430259572116,0
DHT11_B,-0.6207869492135016,-0.1946582019633385,-0.285424667885332,0
DHT11_C,0.9183764269571113,0.2876151513372593,0.40895427022501235,0
DHT11_B,-1.0556041516368404,-0.33771513600520825,-0.7351742831602612,0
DHT11_C,-0.8349091390594559,-0.23101694093925226,0.761791982213902,0
DHT11_D,-0.517646561506881,-0.16728800581622638,-0.42301948133460865,0
DHT11_B,0.16688866129368315,0.04482710083122141,-0.20253609841482592,1
DHT11_C,-0.7182417929805551,-0.20074569359838626,0.5805243339533792,0
DHT11_A,-0.3439145508525127,-0.07895756098581615,0.9168184109493187,1
DHT11_D,-1.9087955651411312,-0.6079992951918245,-1.2298624783816714,0
DHT11_D,0.41058396269871994,0.12620031599795684,0.09405151990575528,0
DHT11_B,-0.25609206459492745,-0.04168452534561871,1.3195040083946283,1
DHT11_B,0.9319700267976454,0.2902861441081912,0.35597212892630714,1
DHT11_C,0.11649329705174383,0.03335612745413725,-0.06450458963614727,0
DHT11_B,-0.14115809657418166,-0.07251286161060433,-1.1163127663749082,0
DHT11_A,-1.091005574173013,-0.34900098765981963,-0.7583415560428399,0
DHT11_A,-1.060361200934833,-0.25260486331940596,2.4857560273197548,0
DHT11_C,0.33672172300116804,0.12693229202615355,0.949321577798504,0
DHT11_A,0.5505866336456963,0.08916221329190094,-2.853908980546742,1
DHT11_C,-0.12315137562146927,-0.013634487695906703,0.8731370112518377,1
DHT11_C,0.14618433321425944,0.04261192901626905,-0.052875047315826706,0
DHT11_B,-0.9131216572435588,-0.2581649118126901,0.6282052925588035,0
DHT11_C,-0.03125346456420053,-0.005112909863760481,0.16007452199931427,1
DHT11_D,0.6422069749999912,0.20009722969802937,0.24772457836320588,0
DHT11_A,-0.28573039784549775,-0.0940094073121584,-0.2956449960076943,0
DHT11_D,-0.2167312661417372,-0.08778153766964732,-0.8373686231670951,1
DHT11_A,0.0074893756653341415,0.04212173574449525,1.4837115863200512,0
DHT11_B,-1.1280479644153196,-0.36083884380521025,-0.7836571642244214,0
DHT11_D,-0.039799179987957733,-0.016009471049647683,-0.14966837833389238,0
DHT11_C,0.3618097339403099,0.10550637755667489,-0.12934740414223872,1
DHT11_B,0.4806241049872998,0.13096017094293336,-0.5139782983431149,1
DHT11_B,-0.11474196229439548,-0.062311574489366285,-1.0327814359149885,0
DHT11_C,0.15263132058822648,0.044908446028936747,-0.03967766814860019,0
DHT11_B,0.5962369558741165,0.18535452824541002,0.21438012432569503,0
DHT11_A,-1.6492267798088045,-0.5257545526047143,-1.0787873044564005,0
DHT11_C,-0.9351728032870052,-0.29941774257463905,-0.6599239749213304,0
DHT11_B,0.1520874503768953,0.05611146332358603,0.38336898523379553,0
DHT11_C,0.16825209963219678,0.04994548419687693,-0.027326788162961635,0
DHT11_D,-0.703228254957858,-0.22598151440490336,-0.5270010931036399,0
DHT11_B,1.0939396085427378,0.34302607494038717,0.5030777346191313,0
DHT11_B,-0.5714043163054398,-0.18413065916179355,-0.4472152604314563,0
DHT11_B,-1.8243671757060556,-0.5807952197063176,-1.1638703137432096,0
DHT11_B,0.2273093625830464,0.06040774940797819,-0.3000036443157343,1
DHT11_C,-1.5258828569230076,-0.4864732363780519,-0.9995689523842286,0
DHT11_B,-0.5205838342874317,-0.16852250906386987,-0.43603665502277467,0
DHT11_B,0.3075784564640454,0.09025133123089907,-0.08914783550379402,1
DHT11_A,-0.9208630002065641,-0.2949634616933498,-0.6545653262422686,0
